date,year,month_num,month_text,day,mean_temp,max_temp,min_temp
1/1/08,2008,1,Jan,1,13.5,17,10
2/1/08,2008,1,Jan,2,13,16,10
3/1/08,2008,1,Jan,3,14.5,18,11
4/1/08,2008,1,Jan,4,17,20,14
5/1/08,2008,1,Jan,5,17,21,13
6/1/08,2008,1,Jan,6,19.5,22,17
7/1/08,2008,1,Jan,7,20,24,16
8/1/08,2008,1,Jan,8,21.5,24,19
9/1/08,2008,1,Jan,9,22.5,25,20
10/1/08,2008,1,Jan,10,23,25,21
11/1/08,2008,1,Jan,11,24,27,21
12/1/08,2008,1,Jan,12,22.5,26,19
13/1/08,2008,1,Jan,13,19.5,23,16
14/1/08,2008,1,Jan,14,14,17,11
15/1/08,2008,1,Jan,15,15,17,13
16/1/08,2008,1,Jan,16,14,17,11
17/1/08,2008,1,Jan,17,11.5,13,10
18/1/08,2008,1,Jan,18,14,18,10
19/1/08,2008,1,Jan,19,18.5,21,16
20/1/08,2008,1,Jan,20,20,23,17
21/1/08,2008,1,Jan,21,17,19,15
22/1/08,2008,1,Jan,22,16,18,14
23/1/08,2008,1,Jan,23,16.5,19,14
24/1/08,2008,1,Jan,24,15,19,11
25/1/08,2008,1,Jan,25,12,13,11
26/1/08,2008,1,Jan,26,11.5,13,10
27/1/08,2008,1,Jan,27,9.5,10,9
28/1/08,2008,1,Jan,28,11.5,14,9
29/1/08,2008,1,Jan,29,11,12,10
30/1/08,2008,1,Jan,30,10,12,8
31/1/08,2008,1,Jan,31,8.5,10,7
1/2/08,2008,2,Feb,1,9.5,11,8
2/2/08,2008,2,Feb,2,8,9,7
3/2/08,2008,2,Feb,3,10.5,14,7
4/2/08,2008,2,Feb,4,11.5,14,9
5/2/08,2008,2,Feb,5,12,13,11
6/2/08,2008,2,Feb,6,11,13,9
7/2/08,2008,2,Feb,7,9.5,11,8
8/2/08,2008,2,Feb,8,11,13,9
9/2/08,2008,2,Feb,9,11,14,8
10/2/08,2008,2,Feb,10,12,13,11
11/2/08,2008,2,Feb,11,10,12,8
12/2/08,2008,2,Feb,12,11,14,8
13/2/08,2008,2,Feb,13,12,14,10
14/2/08,2008,2,Feb,14,13,14,12
15/2/08,2008,2,Feb,15,13,15,11
16/2/08,2008,2,Feb,16,14,16,12
17/2/08,2008,2,Feb,17,14.5,16,13
18/2/08,2008,2,Feb,18,16,19,13
19/2/08,2008,2,Feb,19,16.5,19,14
20/2/08,2008,2,Feb,20,16,19,13
21/2/08,2008,2,Feb,21,17.5,21,14
22/2/08,2008,2,Feb,22,18.5,20,17
23/2/08,2008,2,Feb,23,19,21,17
24/2/08,2008,2,Feb,24,16,17,15
25/2/08,2008,2,Feb,25,16,18,14
26/2/08,2008,2,Feb,26,15.5,18,13
27/2/08,2008,2,Feb,27,13.5,17,10
28/2/08,2008,2,Feb,28,14.5,18,11
29/2/08,2008,2,Feb,29,15,16,14
1/3/08,2008,3,Mar,1,15.5,20,11
2/3/08,2008,3,Mar,2,19,24,14
3/3/08,2008,3,Mar,3,19.5,25,14
4/3/08,2008,3,Mar,4,19.5,24,15
5/3/08,2008,3,Mar,5,19,22,16
6/3/08,2008,3,Mar,6,19,22,16
7/3/08,2008,3,Mar,7,21.5,25,18
8/3/08,2008,3,Mar,8,20,23,17
9/3/08,2008,3,Mar,9,20,24,16
10/3/08,2008,3,Mar,10,20.5,23,18
11/3/08,2008,3,Mar,11,20.5,24,17
12/3/08,2008,3,Mar,12,21.5,25,18
13/3/08,2008,3,Mar,13,22,25,19
14/3/08,2008,3,Mar,14,22.5,25,20
15/3/08,2008,3,Mar,15,22,25,19
16/3/08,2008,3,Mar,16,22,25,19
17/3/08,2008,3,Mar,17,23,25,21
18/3/08,2008,3,Mar,18,23.5,26,21
19/3/08,2008,3,Mar,19,24,28,20
20/3/08,2008,3,Mar,20,21.5,23,20
21/3/08,2008,3,Mar,21,22,24,20
22/3/08,2008,3,Mar,22,21,22,20
23/3/08,2008,3,Mar,23,20.5,22,19
24/3/08,2008,3,Mar,24,22,25,19
25/3/08,2008,3,Mar,25,20.5,22,19
26/3/08,2008,3,Mar,26,18.5,21,16
27/3/08,2008,3,Mar,27,20.5,25,16
28/3/08,2008,3,Mar,28,23.5,25,22
29/3/08,2008,3,Mar,29,25.5,27,24
30/3/08,2008,3,Mar,30,24.5,28,21
31/3/08,2008,3,Mar,31,20.5,22,19
1/4/08,2008,4,Apr,1,18.5,19,18
2/4/08,2008,4,Apr,2,19,20,18
3/4/08,2008,4,Apr,3,18.5,20,17
4/4/08,2008,4,Apr,4,23,27,19
5/4/08,2008,4,Apr,5,25,28,22
6/4/08,2008,4,Apr,6,24.5,28,21
7/4/08,2008,4,Apr,7,26,30,22
8/4/08,2008,4,Apr,8,27.5,29,26
9/4/08,2008,4,Apr,9,27.5,29,26
10/4/08,2008,4,Apr,10,27,29,25
11/4/08,2008,4,Apr,11,25.5,28,23
12/4/08,2008,4,Apr,12,25,27,23
13/4/08,2008,4,Apr,13,24.5,26,23
14/4/08,2008,4,Apr,14,25.5,28,23
15/4/08,2008,4,Apr,15,25.5,28,23
16/4/08,2008,4,Apr,16,26.5,29,24
17/4/08,2008,4,Apr,17,27.5,31,24
18/4/08,2008,4,Apr,18,24.5,26,23
19/4/08,2008,4,Apr,19,24,26,22
20/4/08,2008,4,Apr,20,27.5,29,26
21/4/08,2008,4,Apr,21,27.5,29,26
22/4/08,2008,4,Apr,22,27,30,24
23/4/08,2008,4,Apr,23,23,25,21
24/4/08,2008,4,Apr,24,21.5,23,20
25/4/08,2008,4,Apr,25,22,23,21
26/4/08,2008,4,Apr,26,23,26,20
27/4/08,2008,4,Apr,27,24.5,26,23
28/4/08,2008,4,Apr,28,21,22,20
29/4/08,2008,4,Apr,29,24,26,22
30/4/08,2008,4,Apr,30,25,27,23
1/5/08,2008,5,May,1,25.5,27,24
2/5/08,2008,5,May,2,25,27,23
3/5/08,2008,5,May,3,27,30,24
4/5/08,2008,5,May,4,28,31,25
5/5/08,2008,5,May,5,26.5,30,23
6/5/08,2008,5,May,6,24.5,27,22
7/5/08,2008,5,May,7,26,29,23
8/5/08,2008,5,May,8,29,32,26
9/5/08,2008,5,May,9,29.5,33,26
10/5/08,2008,5,May,10,24.5,28,21
11/5/08,2008,5,May,11,22,24,20
12/5/08,2008,5,May,12,25.5,28,23
13/5/08,2008,5,May,13,27,31,23
14/5/08,2008,5,May,14,26,29,23
15/5/08,2008,5,May,15,26,29,23
16/5/08,2008,5,May,16,27,30,24
17/5/08,2008,5,May,17,26.5,28,25
18/5/08,2008,5,May,18,26.5,29,24
19/5/08,2008,5,May,19,24.5,27,22
20/5/08,2008,5,May,20,22,23,21
21/5/08,2008,5,May,21,24.5,27,22
22/5/08,2008,5,May,22,26.5,29,24
23/5/08,2008,5,May,23,28.5,31,26
24/5/08,2008,5,May,24,29,32,26
25/5/08,2008,5,May,25,28,30,26
26/5/08,2008,5,May,26,29,31,27
27/5/08,2008,5,May,27,29.5,31,28
28/5/08,2008,5,May,28,29,30,28
29/5/08,2008,5,May,29,28,31,25
30/5/08,2008,5,May,30,27.5,29,26
31/5/08,2008,5,May,31,27.5,29,26
1/6/08,2008,6,Jun,1,27.5,30,25
2/6/08,2008,6,Jun,2,27.5,30,25
3/6/08,2008,6,Jun,3,27,30,24
4/6/08,2008,6,Jun,4,26.5,28,25
5/6/08,2008,6,Jun,5,26.5,29,24
6/6/08,2008,6,Jun,6,25,26,24
7/6/08,2008,6,Jun,7,26,28,24
8/6/08,2008,6,Jun,8,29,31,27
9/6/08,2008,6,Jun,9,29,31,27
10/6/08,2008,6,Jun,10,29.5,31,28
11/6/08,2008,6,Jun,11,28,31,25
12/6/08,2008,6,Jun,12,28.5,31,26
13/6/08,2008,6,Jun,13,27,30,24
14/6/08,2008,6,Jun,14,26,28,24
15/6/08,2008,6,Jun,15,27,30,24
16/6/08,2008,6,Jun,16,27.5,30,25
17/6/08,2008,6,Jun,17,26,27,25
18/6/08,2008,6,Jun,18,26.5,29,24
19/6/08,2008,6,Jun,19,28.5,31,26
20/6/08,2008,6,Jun,20,29,31,27
21/6/08,2008,6,Jun,21,29.5,32,27
22/6/08,2008,6,Jun,22,29.5,33,26
23/6/08,2008,6,Jun,23,30.5,34,27
24/6/08,2008,6,Jun,24,30.5,34,27
25/6/08,2008,6,Jun,25,27.5,30,25
26/6/08,2008,6,Jun,26,27,29,25
27/6/08,2008,6,Jun,27,27.5,29,26
28/6/08,2008,6,Jun,28,26.5,29,24
29/6/08,2008,6,Jun,29,27.5,30,25
30/6/08,2008,6,Jun,30,28,30,26
1/7/08,2008,7,Jul,1,30,32,28
2/7/08,2008,7,Jul,2,29,31,27
3/7/08,2008,7,Jul,3,30,32,28
4/7/08,2008,7,Jul,4,30,33,27
5/7/08,2008,7,Jul,5,30,33,27
6/7/08,2008,7,Jul,6,27,30,24
7/7/08,2008,7,Jul,7,26,27,25
8/7/08,2008,7,Jul,8,28,30,26
9/7/08,2008,7,Jul,9,27,29,25
10/7/08,2008,7,Jul,10,26.5,29,24
11/7/08,2008,7,Jul,11,28,30,26
12/7/08,2008,7,Jul,12,26.5,28,25
13/7/08,2008,7,Jul,13,27,29,25
14/7/08,2008,7,Jul,14,28.5,31,26
15/7/08,2008,7,Jul,15,28.5,32,25
16/7/08,2008,7,Jul,16,29,32,26
17/7/08,2008,7,Jul,17,30,33,27
18/7/08,2008,7,Jul,18,30.5,33,28
19/7/08,2008,7,Jul,19,31,33,29
20/7/08,2008,7,Jul,20,31,33,29
21/7/08,2008,7,Jul,21,30.5,33,28
22/7/08,2008,7,Jul,22,30.5,33,28
23/7/08,2008,7,Jul,23,31,33,29
24/7/08,2008,7,Jul,24,31.5,35,28
25/7/08,2008,7,Jul,25,30.5,34,27
26/7/08,2008,7,Jul,26,32,36,28
27/7/08,2008,7,Jul,27,30.5,36,25
28/7/08,2008,7,Jul,28,32.5,36,29
29/7/08,2008,7,Jul,29,32,34,30
30/7/08,2008,7,Jul,30,30.5,32,29
31/7/08,2008,7,Jul,31,29.5,33,26
1/8/08,2008,8,Aug,1,30,33,27
2/8/08,2008,8,Aug,2,30.5,33,28
3/8/08,2008,8,Aug,3,30.5,34,27
4/8/08,2008,8,Aug,4,30.5,34,27
5/8/08,2008,8,Aug,5,28.5,30,27
6/8/08,2008,8,Aug,6,26.5,28,25
7/8/08,2008,8,Aug,7,27,30,24
8/8/08,2008,8,Aug,8,27.5,29,26
9/8/08,2008,8,Aug,9,28,31,25
10/8/08,2008,8,Aug,10,28.5,31,26
11/8/08,2008,8,Aug,11,26.5,28,25
12/8/08,2008,8,Aug,12,28.5,31,26
13/8/08,2008,8,Aug,13,30,33,27
14/8/08,2008,8,Aug,14,30.5,33,28
15/8/08,2008,8,Aug,15,30.5,33,28
16/8/08,2008,8,Aug,16,30.5,33,28
17/8/08,2008,8,Aug,17,31,33,29
18/8/08,2008,8,Aug,18,31,34,28
19/8/08,2008,8,Aug,19,30.5,33,28
20/8/08,2008,8,Aug,20,30.5,34,27
21/8/08,2008,8,Aug,21,32,34,30
22/8/08,2008,8,Aug,22,27,30,24
23/8/08,2008,8,Aug,23,26.5,29,24
24/8/08,2008,8,Aug,24,28.5,31,26
25/8/08,2008,8,Aug,25,30,32,28
26/8/08,2008,8,Aug,26,29,32,26
27/8/08,2008,8,Aug,27,29.5,33,26
28/8/08,2008,8,Aug,28,30.5,34,27
29/8/08,2008,8,Aug,29,30,33,27
30/8/08,2008,8,Aug,30,31,34,28
31/8/08,2008,8,Aug,31,29.5,33,26
1/9/08,2008,9,Sept,1,30.5,33,28
2/9/08,2008,9,Sept,2,28.5,31,26
3/9/08,2008,9,Sept,3,28.5,31,26
4/9/08,2008,9,Sept,4,29.5,31,28
5/9/08,2008,9,Sept,5,29,31,27
6/9/08,2008,9,Sept,6,28.5,32,25
7/9/08,2008,9,Sept,7,29,32,26
8/9/08,2008,9,Sept,8,29.5,32,27
9/9/08,2008,9,Sept,9,31,34,28
10/9/08,2008,9,Sept,10,30.5,33,28
11/9/08,2008,9,Sept,11,30.5,33,28
12/9/08,2008,9,Sept,12,30.5,33,28
13/9/08,2008,9,Sept,13,30.5,33,28
14/9/08,2008,9,Sept,14,31,33,29
15/9/08,2008,9,Sept,15,31,34,28
16/9/08,2008,9,Sept,16,31,34,28
17/9/08,2008,9,Sept,17,31.5,34,29
18/9/08,2008,9,Sept,18,29,32,26
19/9/08,2008,9,Sept,19,29.5,32,27
20/9/08,2008,9,Sept,20,30,33,27
21/9/08,2008,9,Sept,21,30.5,34,27
22/9/08,2008,9,Sept,22,31.5,35,28
23/9/08,2008,9,Sept,23,29.5,34,25
24/9/08,2008,9,Sept,24,27,29,25
25/9/08,2008,9,Sept,25,30,33,27
26/9/08,2008,9,Sept,26,30,33,27
27/9/08,2008,9,Sept,27,28,30,26
28/9/08,2008,9,Sept,28,29,32,26
29/9/08,2008,9,Sept,29,28.5,32,25
30/9/08,2008,9,Sept,30,27.5,30,25
1/10/08,2008,10,Oct,1,27.5,30,25
2/10/08,2008,10,Oct,2,28.5,31,26
3/10/08,2008,10,Oct,3,27.5,29,26
4/10/08,2008,10,Oct,4,28.5,31,26
5/10/08,2008,10,Oct,5,26,29,23
6/10/08,2008,10,Oct,6,25,27,23
7/10/08,2008,10,Oct,7,24.5,26,23
8/10/08,2008,10,Oct,8,26,28,24
9/10/08,2008,10,Oct,9,28,31,25
10/10/08,2008,10,Oct,10,29,32,26
11/10/08,2008,10,Oct,11,29,32,26
12/10/08,2008,10,Oct,12,27.5,29,26
13/10/08,2008,10,Oct,13,25.5,27,24
14/10/08,2008,10,Oct,14,27,30,24
